omega/M,delta_phi_sc_T-0.1M,delta_phi_R_T-0.1M,delta_phi_tot_T-0.1M,delta_phi_sc_T-0.7M,delta_phi_R_T-0.7M,delta_phi_tot_T-0.7M,delta_phi_sc_T-1M,delta_phi_R_T-1M,delta_phi_tot_T-1M,delta_phi_sc_T-2M,delta_phi_R_T-2M,delta_phi_tot_T-2M,delta_sigma_sc_T-0.1M,delta_sigma_R_T-0.1M,delta_sigma_tot_T-0.1M,delta_sigma_sc_T-0.7M,delta_sigma_R_T-0.7M,delta_sigma_tot_T-0.7M,delta_sigma_sc_T-1M,delta_sigma_R_T-1M,delta_sigma_tot_T-1M,delta_sigma_sc_T-2M,delta_sigma_R_T-2M,delta_sigma_tot_T-2M
3.89015185962197,3.14082156331998,-1.40493099109941,1.73589057222058,3.09846918710794,-1.37202278996355,1.72644639714439,2.975224378467,-1.32788638466741,1.64733799379959,2.1763281798148,-1.17074976218181,1.00557841763299,2.76489450888962,-1.02942465345399,1.73546985543563,2.88485966078615,-1.16706123435933,1.71779842642683,2.91262835004663,-1.27123095237837,1.64139739766826,2.16875235166491,-1.16513891926787,1.00361343239705
3.98720803949173,3.14083561059285,-1.42489585636237,1.71593975423048,3.09960693673253,-1.39100145182724,1.70860548490529,2.98075474173046,-1.34515744143053,1.63559730029993,2.21288544530176,-1.18655649171703,1.02632895358473,2.77570981186385,-1.0601520385492,1.71555777331464,2.89257822784383,-1.19190626349074,1.7006719643531,2.92035331318246,-1.29019960024798,1.63015371293449,2.20562071855388,-1.18112553055046,1.02449518800343
4.08668569348148,3.14085005668519,-1.44459390731881,1.69625614936638,3.10072770607035,-1.40997763388322,1.69075007218712,2.98610149291426,-1.36266442614303,1.62343706677123,2.24850533283645,-1.20272344554974,1.0457818872867,2.78628406247885,-1.09036334911414,1.69592071336471,2.90009070184152,-1.21660520327606,1.68348549856545,2.92780946344156,-1.30935943168721,1.61845003175435,2.24154223933222,-1.19746735735392,1.0440748819783
4.18864523543527,3.14086483693621,-1.46405956197719,1.67680527495902,3.10183055198331,-1.42902466249915,1.67280588948416,2.99127286690623,-1.3804425490767,1.61083031782953,2.28314745929002,-1.21924390909812,1.0639035501919,2.79661946951161,-1.12012442188846,1.67649504762315,2.90739584700886,-1.24125336313583,1.66614248387303,2.93500955156092,-1.328750121396,1.60625943016492,2.27647617989185,-1.21415795612081,1.06231822377104
4.29314858647426,3.14087989067201,-1.48335235773302,1.65752753293899,3.10291567941568,-1.44814478341191,1.65477089600377,2.99627948861191,-1.39845496444734,1.59782452416457,2.31678595104758,-1.23613160137852,1.08065434966906,2.80672319370604,-1.14948623304176,1.65723696066428,2.91450538274392,-1.26585608953913,1.6486492932048,2.94197057519986,-1.34833409621194,1.59363647898792,2.3103964025664,-1.23121122015841,1.07918518240799
4.40025921260209,3.14089517027004,-1.50249540135887,1.63839976891117,3.10398323282905,-1.46735511002786,1.63662812280119,3.00112918034129,-1.41672242123336,1.58440675910793,2.34940622047405,-1.25340700739481,1.09599921307924,2.81660597371553,-1.17848013112644,1.63812584258909,2.92143039340869,-1.29041378783887,1.63101660556982,2.94870419688278,-1.36814366762119,1.5805605292616,2.3432890060618,-1.24865459372889,1.09463441233291
4.51004216324849,3.14091063238144,-1.52151764383604,1.61939298854541,3.10503351000301,-1.48666613630313,1.61836737369988,3.00582948898726,-1.43527786525173,1.57055162373553,2.38100249558965,-1.27108554905038,1.10991694653927,2.82628029121465,-1.20711507999049,1.61916521122415,2.92817841272349,-1.31496300704341,1.61321540568008,2.95522291947908,-1.38819023501953,1.56703268445954,2.37514571324765,-1.26648325408801,1.10866245915964
4.62256411077447,3.14092623812242,-1.54046109256094,1.60046514556149,3.10606165116615,-1.50767669774879,1.59838495341736,3.01038890814245,-1.45409715709304,1.5562917510494,2.41157800852026,-1.28918690088957,1.1223911076307,2.83574299922797,-1.23550527365595,1.60023772557202,2.93467642934273,-1.34103109727996,1.59364533206277,2.96153917775289,-1.40846609457874,1.55307308317415,2.40597233686857,-1.28473745791782,1.12123487895076
4.73789339096314,3.1409419547283,-1.55935572757241,1.58158622715589,3.10708375535712,-1.52562125949158,1.58146249586553,3.01481451889787,-1.47320613431688,1.54160838458099,2.44114192574227,-1.30771835574568,1.1334235699966,2.8450085015149,-1.26365145091081,1.58135705060409,2.94118194971016,-1.36406650960027,1.57711544010989,2.96766327614216,-1.42901713733745,1.5386461388047,2.43577741081788,-1.3034178873021,1.13235952351577
4.85610004452082,3.14095775754488,-1.57861406310896,1.56234369443592,3.10808456319946,-1.54528522703418,1.56279933616528,3.01911355073146,-1.49260137549058,1.52651217524088,2.46971115295936,-1.32669876936515,1.14301238359421,2.85406062259081,-1.2918865154283,1.56217410716251,2.94745442988148,-1.38865071667254,1.55880371320894,2.97360689104339,-1.44981639720148,1.52379049384191,2.46457809381805,-1.3225435594883,1.14203453432975
4.97725585961344,3.14097361034573,-1.59711749784526,1.54385611250046,3.10906978486464,-1.56509792158704,1.5439718632776,3.02329272703914,-1.51233176715636,1.51096095988277,2.49731048801877,-1.3461681011455,1.15114238687326,2.86298431702575,-1.31929490008635,1.5436894169394,2.95358450659322,-1.41328705539972,1.54029745119351,2.97937978953799,-1.47090023229275,1.50847955724524,2.49239947407862,-1.34215455757999,1.15024491649863
5.10143441546432,3.14098950379994,-1.61604766315897,1.52494184064097,3.11003995386069,-1.58507078111385,1.52496917274684,3.027358812512,-1.53236740727319,1.49499140523882,2.5239627070039,-1.36611361390847,1.15784909309543,2.87170639957083,-1.34690466714726,1.52480173242357,2.95958027580859,-1.43797595682409,1.5216043189845,2.98499191019229,-1.49227369010766,1.49271822008462,2.51926473068391,-1.3622383729724,1.15702635771151
5.22871112703959,3.14100541668835,-1.63505573998837,1.50594967669997,3.11099564424255,-1.60522376318811,1.50577188105443,3.03131809956359,-1.55273463357742,1.47858346598617,2.54970040760413,-1.38657463497726,1.16312577262687,2.880261457454,-1.37443686901332,1.50582458844068,2.96544864201826,-1.46276294123975,1.50268570077852,2.99045264364597,-1.51395463506217,1.4764980085838,2.545206835663,-1.38283445903064,1.16237237663236
5.35916329084852,3.14102133436028,-1.65417042975117,1.4868509046091,3.11193745279739,-1.62557191138609,1.4863655414113,3.03517677210956,-1.57345203768872,1.46172473442084,2.57455762415104,-1.40757930934888,1.16697831480216,2.88865792206185,-1.40193041085064,1.48672751121121,2.97119710216577,-1.48766779982983,1.48352930233594,2.99577100294844,-1.53595487719888,1.45981612574956,2.57026024097547,-1.40397111619261,1.16628912478287
5.49287013188648,3.14103724293144,-1.67340552845105,1.46763171448038,3.11286604312612,-1.64614132030486,1.46672472282126,3.03894087122378,-1.59453921323668,1.4444016579871,2.59856903156354,-1.42914503403727,1.16942399752627,2.89690400026057,-1.42943966127718,1.46746433898339,2.97683282272004,-1.51270599535662,1.46412682736342,3.00095582511027,-1.55830286217226,1.44265296293801,2.59445906355951,-1.42565850329501,1.1688005602645
5.62991285174921,3.14105313953906,-1.69284936968346,1.44820376985561,3.11378205957961,-1.66694783936519,1.44683422021442,3.04261623125788,-1.61601335965969,1.42660287159819,2.62177269814145,-1.45130428299384,1.17046841514762,2.90500831418965,-1.45692001448728,1.44808829970237,2.98236285947886,-1.53791473940389,1.44444812007497,3.00601559352799,-1.58101583285737,1.42499976067062,2.61784481204046,-1.44795147361161,1.16989333842886
5.77037467794731,3.1410690136248,-1.71249819961658,1.42857081400822,3.11468628875458,-1.68802874290526,1.42665754584932,3.0462088621688,-1.63790942993024,1.40829943223856,2.64420899606099,-1.47409875476899,1.170110241292,2.91297801179843,-1.48450492082227,1.42847309097616,2.98779430051083,-1.56332695818034,1.42446734233049,3.01095872283666,-1.60412260144795,1.40683612138871,2.6404549913469,-1.47086749909925,1.16958749224765
5.91434091445131,3.1410848613302,-1.73239255025031,1.4086923110799,3.11557952620892,-1.70941519436136,1.40616433184756,3.04972413072124,-1.66023700557146,1.38948712514978,2.66591673976269,-1.49755520925714,1.16836153050554,2.92082185832179,-1.51222568543553,1.40859617288627,2.99313418942516,-1.5889765164984,1.40415767292677,3.01579340356017,-1.62765040796312,1.38814299559705,2.66233079479394,-1.49444737353098,1.16788342126296
6.06189899349757,3.14110068248232,-1.75258163970461,1.38851904277771,3.11646245517727,-1.73112334964593,1.38533910553133,3.05316829449915,-1.68305052661537,1.37011776788378,2.68668242729782,-1.52005200402699,1.16663042327083,2.92854825104737,-1.54011974978981,1.38842850125756,2.99838958771889,-1.6149013263726,1.38348826134629,3.02052800963732,-1.65163911173424,1.36888889790308,2.68325821581676,-1.51706366994076,1.166194545876
6.21313852868693,3.14111648124505,-1.77312519123575,1.3679912900093,3.1173363443308,-1.75323532841316,1.36410101591764,3.05654657641633,-1.70636596844663,1.3501806079697,2.70731548805634,-1.54665104325043,1.16066444480591,2.93616615779239,-1.5682466268207,1.36791953097168,3.00356790148498,-1.64115084518013,1.36241705630485,3.02517022525605,-1.6761126703369,1.34905755491915,2.70404691735931,-1.54377554863155,1.16027136872776
6.36815136940791,3.14113225787345,-1.79405246831544,1.34707978955802,3.11820185029153,-1.7757595178734,1.34244233241813,3.05986542646183,-1.73024701501421,1.32961841144762,2.72709097618088,-1.5723910438829,1.15469993229798,2.94368491260836,-1.59666598505191,1.34701892755645,3.00867644979578,-1.66777117325587,1.34090527653991,3.02972889302617,-1.70113239876478,1.32859649426139,2.72397345185141,-1.56963054991127,1.15434290194014
6.52703165661788,3.14114801418998,-1.8153978606742,1.32575015351578,3.1190586650182,-1.79862471760128,1.32043394741692,3.0631305157588,-1.75473224138547,1.30839827437333,2.74630784263051,-1.59900371602133,1.14730412660918,2.95111425137933,-1.6254409327003,1.32567331867903,3.01371660478628,-1.69468565893677,1.31903094584952,3.03421236771897,-1.72674675395192,1.30746561376705,2.74333659786546,-1.59635609072089,1.14698050714457
6.68987588001586,3.14116376868356,-1.83726495886427,1.30389880981929,3.11991227211295,-1.82228637109352,1.29762590101943,3.06634802896346,-1.77987960485089,1.28646842411257,2.76501094372348,-1.6265636695419,1.13844727418158,2.95846484903325,-1.65464699499585,1.30381785403739,3.01871594198168,-1.72236794805781,1.29634799392387,3.03862930067856,-1.75301434760278,1.28561495307577,2.76218162862342,-1.62402695407428,1.13815467454914
6.85678293664174,3.14117953694622,-1.85973196593947,1.28144757100675,3.12076005659221,-1.8464529744933,1.27430708209891,3.06970774581801,-1.81039036940716,1.25931737641084,2.78324548770296,-1.65515203480815,1.12809345289481,2.96574765218175,-1.68435906167007,1.28138859051169,3.02366615749426,-1.75052783361682,1.27313832387743,3.04322866776922,-1.78468616086684,1.25854250690238,2.78055516810826,-1.65273007304777,1.12782509506049
7.02785419093753,3.1411953322837,-1.88286242119771,1.25833291108599,3.12160382691832,-1.87124865505988,1.25035517185845,3.07266709125426,-1.83245578550363,1.24021130575063,2.80105931880882,-1.68487007478927,1.11618924401955,2.97297596379052,-1.71468213387967,1.25829382991085,3.02857754113295,-1.77928670982507,1.24929083130788,3.0473000210932,-1.80779528396325,1.23950473712995,2.79850379123107,-1.68255724121666,1.1159465500144
7.20319353630704,3.14121116607671,-1.90671159409588,1.23449957198083,3.122446532597,-1.89687484893077,1.22557168366623,3.07578374583268,-1.86007812141513,1.21570562441754,2.81850332840742,-1.71584107835754,1.10266225004989,2.98016174467523,-1.74569799065887,1.23446375401635,3.03346559131402,-1.80883886131496,1.22462672999906,3.05157491863673,-1.83651073155879,1.21506418707794,2.81607961226921,-1.71363648789469,1.10244312437452
7.38290745821149,3.14122707214788,-1.93141813973874,1.20980893240914,3.1232895440864,-1.92340272573542,1.19988681835097,3.07888310290869,-1.8887492170183,1.19013388589039,2.83562942358082,-1.74819974204627,1.08742968153456,2.98732213994655,-1.77755179882268,1.20977034112387,3.03834266968039,-1.83931244168716,1.19903022799323,3.05582511447669,-1.86627244979338,1.18955266468332,2.83333499074161,-1.74610278256764,1.08723220817396
7.56710509883923,3.14124307976476,-1.95709837341918,1.18414470634558,3.1241346613217,-1.95094103743526,1.17319362388644,3.08197616842526,-1.91864682679232,1.16332934163294,2.85249680397207,-1.78212626877474,1.07037053519733,2.99447365947124,-1.81037440019502,1.18409925927622,3.04321863558287,-1.87079982537338,1.17241881020948,3.06006573669317,-1.89726187324619,1.16280386344698,2.85032961883508,-1.78013665006599,1.07019296876909
7.755898323389,3.14125923861716,-1.98393872686753,1.15732051174963,3.12498502686337,-1.97969590043258,1.14528912643079,3.08506893671738,-1.94984419214336,1.13522474457402,2.86925981989095,-1.81828825607672,1.05097156381424,3.001639108348,-1.84436374668933,1.15727536165867,3.04811182707916,-1.90352173242001,1.14459009465915,3.06430524634518,-1.92955435557019,1.13475089077499,2.86721887255675,-1.8164064885179,1.05081238403886
7.94940178800686,3.14127559096585,-2.01209812125426,1.12917746971159,3.12584340696566,-2.00984797118795,1.11599543577771,3.08818108715773,-1.98271239669648,1.10546869046125,2.88572499688652,-1.85561154015564,1.03011345673088,3.00883950517539,-1.87969515549122,1.12914434968417,3.05303913976098,-1.93767632282751,1.11536281693347,3.06856996315136,-1.96352003624608,1.10504992690528,2.88380840357371,-1.85383730668122,1.02997109689249
8.14773300941804,3.14129222243206,-2.0418827626673,1.09940945976476,3.12671481514121,-2.04173359544718,1.08498121969403,3.09130057972165,-2.01698305154085,1.0743175281808,2.90225284946935,-1.89582291915441,1.00642993031493,3.01611008997847,-1.91668847937534,1.09942161060314,3.05802823174212,-1.97361036629735,1.08441786544477,3.07284405718876,-1.99888695186358,1.07395710532519,2.90046109288212,-1.89415856155038,1.00630253133174
8.35101243629618,3.14130917819208,-2.07347009033393,1.06783908785815,3.12760399080218,-2.07567641712919,1.051927573673,3.09452579367187,-2.05461183668654,1.03991395698532,2.91886392204491,-1.93895179175698,0.979912130287929,3.02348670994459,-1.95566580617119,1.0678209037734,3.06310753221441,-2.01168238992934,1.05142514228507,3.077264527899,-2.03770185077061,1.03956267712839,2.91719579602592,-1.93739005358387,0.979805742442052
8.55936352241305,3.14132660538468,-2.10737986001445,1.03394674537023,3.12851791153191,-2.1121608516459,1.01635705988601,3.09780992468331,-2.09466555233947,1.00314437234384,2.93569881664095,-1.98565328342857,0.950045533212378,3.0310201812438,-1.99709706168612,1.03392311955768,3.06831676393712,-2.05240839459196,1.01590836934516,3.08176096693816,-2.07889892704865,1.00286203988951,2.93415793028854,-1.98420579773611,0.949952132552425
8.77291280161336,3.14134465641933,-2.14416231968747,0.997182336731861,3.1294663370113,-2.15187405831285,0.977592278698451,3.1012138207134,-2.13839442472168,0.962819395991718,2.95278414463639,-2.03609165786038,0.91669248677601,3.03877803065507,-2.04161671757421,0.997161313080862,3.07371067217236,-2.09651435008359,0.977196322088762,3.08642303127733,-2.12385061949623,0.962572411781105,2.95137264620315,-2.03476152436641,0.916611121836746
8.99178996466012,3.14136361413925,-2.18481030211443,0.956553312024819,3.13046484555702,-2.19591651995035,0.934548325606667,3.10479983126149,-2.1871216967376,0.917678134523891,2.9709159146413,-2.09415110970383,0.876764804937467,3.04687746418148,-2.09032781165556,0.956549652525917,3.07937683481665,-2.14517242923332,0.934204405583329,3.09133368782001,-2.17386902032805,0.917464667491959,2.9696415943061,-2.092946674102,0.876694920204101
9.21612793799723,3.14138364358566,-2.23002244214603,0.911361201439626,3.13153278772164,-2.2457241044588,0.885808683262844,3.10866822679176,-2.24302508506787,0.865643141723887,2.99008643252834,-2.16007981224846,0.830006620279876,3.0553969609741,-2.14405193119421,0.911345029779889,3.08542453790671,-2.19991093705173,0.885513600854986,3.09663002161323,-2.23116807634506,0.86546194526817,2.98895832201833,-2.15901400060766,0.82994432141067
9.44606296447713,3.14140553641299,-2.28258444312587,0.858821093287121,3.13271427902462,-2.30449707889224,0.828217200132379,3.11299519733316,-2.31005503239001,0.802940164943154,3.01135438609063,-2.23956644942732,0.77178793666331,3.06465400932593,-2.20583467322521,0.85881933610072,3.09209904908799,-2.26411626105599,0.827982788032,3.10255287626813,-2.29976201592118,0.802790860346953,3.01038669688562,-2.23864701410197,0.771739682783654
9.68173468610254,3.14143036240556,-2.34651312220046,0.794917240205101,3.13409324924834,-2.37855413310135,0.755539116146985,3.11821020245715,-2.39805278972791,0.720157412729242,3.03683609651092,-2.34462493810445,0.692211158406471,3.07509618123718,-2.28017997403569,0.794916207201492,3.09987171568604,-2.34451945544559,0.755352260240446,3.10968857351535,-2.38964143049367,0.72004714302168,3.03606166569826,-2.34388753289119,0.69217413280707
9.92328622883255,3.14146070752575,-2.43176486895519,0.709695838570556,3.13592397346519,-2.48770414003153,0.648219833433663,3.12601694046977,-2.54827280280249,0.577744137667272,3.07620998124061,-2.53308192193236,0.543128059308249,3.08778425455621,-2.37808887806197,0.709695376494238,3.11015955214292,-2.46208196925811,0.648077582884811,3.12036398376281,-2.54268281830058,0.577681165462224,3.07573989001992,-2.53266469438871,0.543075195631212
10.1708642895045,3.14150892031856,-2.58818304056763,0.553325879750932,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.10776774004514,-2.55443533102649,0.55333240901865,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
10.4246192249247,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
10.6847051431815,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
10.9512799972369,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
11.2245056808531,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
11.5045481269122,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
11.7915774081893,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
12.085767840639,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
12.38729808926,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
12.6963512765997,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
13.0131150939668,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
13.337781915418,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
13.6705489145891,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
14.0116181844407,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
14.3611968599908,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
14.719497244111,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
15.0867369364596,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
15.4631389656326,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
15.8489319246111,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0,3.14159265358979,-3.14159265358979,0
